date,location,latitude,longitude,rainfall_mm,temperature_c,humidity_percent,wind_speed_mps,pressure_kpa
2025-11-17,Ajmer,26.4499,74.6399,0.0,17.84,44.5,1.15,97.44
2025-11-18,Ajmer,26.4499,74.6399,0.0,18.37,45.78,1.12,97.26
2025-11-19,Ajmer,26.4499,74.6399,0.0,18.61,47.78,1.03,97.19
2025-11-20,Ajmer,26.4499,74.6399,0.0,18.37,57.27,1.24,97.25
2025-11-21,Ajmer,26.4499,74.6399,0.0,18.03,61.95,1.52,97.33
2025-11-22,Ajmer,26.4499,74.6399,0.0,18.2,60.12,1.34,97.19
2025-11-23,Ajmer,26.4499,74.6399,0.0,17.55,61.0,1.42,97.16
2025-11-24,Ajmer,26.4499,74.6399,0.0,16.61,72.14,2.24,97.3
2025-11-25,Ajmer,26.4499,74.6399,0.0,16.46,65.14,1.87,97.31
2025-11-26,Ajmer,26.4499,74.6399,0.0,16.49,62.92,2.22,97.27
2025-11-27,Ajmer,26.4499,74.6399,0.12,17.79,72.14,2.65,97.35
2025-11-28,Ajmer,26.4499,74.6399,0.14,17.38,76.0,1.62,97.31
2025-11-29,Ajmer,26.4499,74.6399,0.0,19.62,69.38,1.01,97.15
2025-11-30,Ajmer,26.4499,74.6399,0.0,19.22,66.12,1.24,97.09
2025-12-01,Ajmer,26.4499,74.6399,0.0,18.4,62.5,1.51,97.01
2025-12-02,Ajmer,26.4499,74.6399,0.0,17.62,50.21,1.51,97.05
2025-12-03,Ajmer,26.4499,74.6399,0.0,16.0,50.12,1.35,97.35
2025-12-04,Ajmer,26.4499,74.6399,0.0,15.49,46.42,1.13,97.46
2025-12-05,Ajmer,26.4499,74.6399,0.0,15.68,46.47,1.33,97.57
2025-12-06,Ajmer,26.4499,74.6399,0.0,16.15,37.44,1.13,97.55
2025-12-07,Ajmer,26.4499,74.6399,0.0,18.21,32.44,0.93,97.46
2025-12-08,Ajmer,26.4499,74.6399,0.0,18.38,36.6,1.15,97.47
2025-12-09,Ajmer,26.4499,74.6399,0.0,18.12,36.32,1.1,97.43
2025-12-10,Ajmer,26.4499,74.6399,0.0,18.42,34.33,1.19,97.39
2025-12-11,Ajmer,26.4499,74.6399,0.0,18.84,33.89,1.18,97.3
2025-12-12,Ajmer,26.4499,74.6399,0.0,18.99,33.71,0.88,97.19
2025-12-13,Ajmer,26.4499,74.6399,0.0,18.34,44.26,1.21,97.22
2025-12-14,Ajmer,26.4499,74.6399,0.0,18.02,56.09,1.23,97.32
2025-12-15,Ajmer,26.4499,74.6399,0.0,18.53,52.35,0.99,97.35
2025-12-16,Ajmer,26.4499,74.6399,0.0,17.83,41.12,1.07,97.34
2025-12-17,Ajmer,26.4499,74.6399,0.0,18.13,37.09,0.97,97.4
2025-12-18,Ajmer,26.4499,74.6399,0.0,17.45,41.86,1.11,97.42
2025-12-19,Ajmer,26.4499,74.6399,0.0,18.25,40.73,1.21,97.2
2025-12-20,Ajmer,26.4499,74.6399,0.0,18.27,47.41,1.29,97.01
2025-12-21,Ajmer,26.4499,74.6399,0.0,18.36,57.47,1.78,97.12
2025-12-22,Ajmer,26.4499,74.6399,0.0,19.25,55.19,1.05,97.21
2025-12-23,Ajmer,26.4499,74.6399,0.0,17.36,58.87,1.73,97.19
2025-12-24,Ajmer,26.4499,74.6399,0.0,14.38,51.14,1.61,97.21
2025-12-25,Ajmer,26.4499,74.6399,0.0,14.02,44.27,1.3,97.19
2025-12-26,Ajmer,26.4499,74.6399,0.0,14.38,50.88,1.5,97.22
2025-12-27,Ajmer,26.4499,74.6399,0.0,14.56,49.06,1.53,97.24
2025-12-28,Ajmer,26.4499,74.6399,0.0,14.89,51.31,1.73,97.25
2025-12-29,Ajmer,26.4499,74.6399,0.0,15.5,55.82,1.63,97.19
2025-12-30,Ajmer,26.4499,74.6399,0.0,16.44,56.8,1.79,96.96
2025-12-31,Ajmer,26.4499,74.6399,0.99,15.9,66.08,1.82,96.74
2025-01-01,Alwar,27.553,76.6346,0.0,13.51,42.8,1.26,98.85
2025-01-02,Alwar,27.553,76.6346,0.0,14.78,40.95,1.36,98.81
2025-01-03,Alwar,27.553,76.6346,0.0,17.1,44.05,0.93,98.77
2025-01-04,Alwar,27.553,76.6346,0.0,16.96,47.82,1.31,98.54
2025-01-05,Alwar,27.553,76.6346,0.0,15.15,61.9,1.98,98.49
2025-01-06,Alwar,27.553,76.6346,0.04,14.39,66.46,1.03,98.65
2025-01-07,Alwar,27.553,76.6346,0.0,12.51,55.3,2.1,98.79
2025-01-08,Alwar,27.553,76.6346,0.0,13.69,35.77,2.04,98.61
2025-01-09,Alwar,27.553,76.6346,0.0,14.99,33.33,1.08,98.78
2025-01-10,Alwar,27.553,76.6346,0.0,12.95,46.08,1.65,98.92
2025-01-11,Alwar,27.553,76.6346,2.42,12.06,57.33,1.58,98.78
2025-01-12,Alwar,27.553,76.6346,0.07,12.68,69.06,1.12,98.88
2025-01-13,Alwar,27.553,76.6346,0.0,12.87,69.83,1.54,98.89
2025-01-14,Alwar,27.553,76.6346,0.0,13.91,57.08,1.19,98.87
2025-01-15,Alwar,27.553,76.6346,0.52,14.22,55.84,1.24,98.97
2025-01-16,Alwar,27.553,76.6346,1.18,13.89,76.09,0.99,99.0
2025-01-17,Alwar,27.553,76.6346,0.1,12.48,66.91,1.49,99.03
2025-01-18,Alwar,27.553,76.6346,0.0,13.41,42.36,0.91,98.81
2025-01-19,Alwar,27.553,76.6346,0.0,17.52,52.15,1.35,98.67
2025-01-20,Alwar,27.553,76.6346,0.0,16.68,53.63,1.79,98.57
2025-01-21,Alwar,27.553,76.6346,0.0,16.67,46.83,1.74,98.42
2025-01-22,Alwar,27.553,76.6346,0.02,17.3,53.86,1.08,98.37
2025-01-23,Alwar,27.553,76.6346,0.07,16.96,52.72,1.56,98.52
2025-01-24,Alwar,27.553,76.6346,0.0,15.05,42.29,2.34,98.61
2025-01-25,Alwar,27.553,76.6346,0.0,14.73,34.34,2.08,98.57
2025-01-26,Alwar,27.553,76.6346,0.0,15.01,29.2,1.73,98.52
2025-01-27,Alwar,27.553,76.6346,0.0,15.61,27.36,1.53,98.37
2025-01-28,Alwar,27.553,76.6346,0.0,16.49,27.24,1.31,98.31
2025-01-29,Alwar,27.553,76.6346,0.0,16.38,37.95,1.75,98.42
2025-01-30,Alwar,27.553,76.6346,0.0,16.35,44.63,1.57,98.11
2025-01-31,Alwar,27.553,76.6346,0.0,17.55,40.27,1.33,98.07
2025-02-01,Alwar,27.553,76.6346,0.0,17.71,43.13,1.4,98.29
2025-02-02,Alwar,27.553,76.6346,0.0,16.67,48.11,1.15,98.5
2025-02-03,Alwar,27.553,76.6346,0.0,17.48,44.51,1.31,98.46
2025-02-04,Alwar,27.553,76.6346,0.2,18.19,49.28,1.32,98.44
2025-02-05,Alwar,27.553,76.6346,0.0,15.63,36.45,2.58,98.57
2025-02-06,Alwar,27.553,76.6346,0.0,14.65,34.2,2.12,98.76
2025-02-07,Alwar,27.553,76.6346,0.0,15.14,30.08,2.49,98.72
2025-02-08,Alwar,27.553,76.6346,0.0,17.46,25.21,1.86,98.58
2025-02-09,Alwar,27.553,76.6346,0.0,19.27,24.32,1.09,98.44
2025-02-10,Alwar,27.553,76.6346,0.0,21.28,25.46,0.84,98.39
2025-02-11,Alwar,27.553,76.6346,0.0,21.26,29.53,1.23,98.33
2025-02-12,Alwar,27.553,76.6346,0.0,18.23,37.53,2.16,98.5
2025-02-13,Alwar,27.553,76.6346,0.0,17.66,29.04,2.56,98.57
2025-02-14,Alwar,27.553,76.6346,0.0,19.69,25.27,2.18,98.36
2025-02-15,Alwar,27.553,76.6346,0.0,21.52,32.19,1.87,98.04
2025-02-16,Alwar,27.553,76.6346,0.0,19.05,40.59,1.11,98.28
2025-02-17,Alwar,27.553,76.6346,0.0,20.93,36.37,1.25,98.55
2025-02-18,Alwar,27.553,76.6346,0.09,21.64,38.38,0.92,98.47
2025-02-19,Alwar,27.553,76.6346,0.42,21.58,37.3,0.99,98.32
2025-02-20,Alwar,27.553,76.6346,1.97,21.11,52.03,2.79,98.36
2025-02-21,Alwar,27.553,76.6346,0.0,19.74,46.88,1.56,98.64
2025-02-22,Alwar,27.553,76.6346,0.0,18.71,42.97,2.46,98.68
2025-02-23,Alwar,27.553,76.6346,0.0,19.62,41.23,1.27,98.74
2025-02-24,Alwar,27.553,76.6346,0.0,20.19,37.99,1.42,98.86
2025-02-25,Alwar,27.553,76.6346,0.0,22.12,37.39,1.02,98.87
2025-02-26,Alwar,27.553,76.6346,0.0,23.11,36.85,1.19,98.84
2025-02-27,Alwar,27.553,76.6346,0.0,21.84,40.66,1.56,98.53
2025-02-28,Alwar,27.553,76.6346,3.6,20.54,52.73,1.29,98.24
2025-03-01,Alwar,27.553,76.6346,0.2,21.45,58.55,1.63,98.25
2025-03-02,Alwar,27.553,76.6346,0.01,21.6,47.23,2.0,98.26
2025-03-03,Alwar,27.553,76.6346,0.0,22.24,32.5,1.78,98.12
2025-03-04,Alwar,27.553,76.6346,0.0,21.04,28.51,3.79,98.37
2025-03-05,Alwar,27.553,76.6346,0.0,17.71,23.77,4.14,98.5
2025-03-06,Alwar,27.553,76.6346,0.0,20.44,19.53,2.68,98.33
2025-03-07,Alwar,27.553,76.6346,0.0,21.99,20.81,1.64,98.11
2025-03-08,Alwar,27.553,76.6346,0.0,23.0,23.89,1.8,97.99
2025-03-09,Alwar,27.553,76.6346,0.0,24.04,25.06,1.98,98.24
2025-03-10,Alwar,27.553,76.6346,0.0,25.14,28.79,2.29,98.52
2025-03-11,Alwar,27.553,76.6346,0.0,26.33,29.06,1.8,98.32
2025-03-12,Alwar,27.553,76.6346,0.0,27.18,30.46,1.87,97.95
2025-03-13,Alwar,27.553,76.6346,1.31,28.23,35.21,1.53,97.75
2025-03-14,Alwar,27.553,76.6346,0.81,27.63,38.0,1.61,97.86
2025-03-15,Alwar,27.553,76.6346,0.03,26.19,35.37,2.68,98.0
2025-03-16,Alwar,27.553,76.6346,0.0,25.59,33.07,2.98,98.2
2025-03-17,Alwar,27.553,76.6346,0.0,24.41,30.83,2.09,98.31
2025-03-18,Alwar,27.553,76.6346,0.0,23.78,28.51,1.77,98.31
2025-03-19,Alwar,27.553,76.6346,0.0,24.94,20.92,1.12,98.37
2025-03-20,Alwar,27.553,76.6346,0.0,25.46,22.11,1.38,98.48
2025-03-21,Alwar,27.553,76.6346,0.0,25.26,24.32,1.95,98.44
2025-03-22,Alwar,27.553,76.6346,0.0,25.77,20.89,2.0,98.31
2025-03-23,Alwar,27.553,76.6346,0.22,25.61,17.99,1.01,98.45
2025-03-24,Alwar,27.553,76.6346,0.0,26.79,16.21,1.59,98.38
2025-03-25,Alwar,27.553,76.6346,0.0,28.14,16.78,1.26,97.98
2025-03-26,Alwar,27.553,76.6346,0.0,30.09,16.93,1.36,97.73
2025-03-27,Alwar,27.553,76.6346,0.0,30.01,19.06,2.98,97.71
2025-03-28,Alwar,27.553,76.6346,0.0,25.99,8.54,3.5,97.99
2025-03-29,Alwar,27.553,76.6346,0.0,23.04,9.34,3.27,98.08
2025-03-30,Alwar,27.553,76.6346,0.0,25.49,10.34,2.33,98.08
2025-03-31,Alwar,27.553,76.6346,0.0,26.32,11.86,2.07,98.1
2025-04-01,Alwar,27.553,76.6346,0.0,26.96,13.0,1.86,98.02
2025-04-02,Alwar,27.553,76.6346,0.0,28.33,10.13,1.07,98.08
2025-04-03,Alwar,27.553,76.6346,0.0,28.72,10.65,1.96,98.16
2025-04-04,Alwar,27.553,76.6346,0.33,30.2,15.07,1.87,98.08
2025-04-05,Alwar,27.553,76.6346,0.0,29.31,17.38,2.14,97.93
2025-04-06,Alwar,27.553,76.6346,0.0,31.72,17.53,1.86,97.73
2025-04-07,Alwar,27.553,76.6346,0.0,32.29,16.32,1.88,97.83
2025-04-08,Alwar,27.553,76.6346,0.0,32.19,16.32,2.49,98.02
2025-04-09,Alwar,27.553,76.6346,0.0,32.56,19.99,2.28,97.82
2025-04-10,Alwar,27.553,76.6346,0.0,32.9,23.25,1.59,97.42
2025-04-11,Alwar,27.553,76.6346,0.3,31.93,27.79,2.35,97.31
2025-04-12,Alwar,27.553,76.6346,0.12,30.7,30.9,1.55,97.67
2025-04-13,Alwar,27.553,76.6346,0.01,30.93,26.0,1.47,97.86
2025-04-14,Alwar,27.553,76.6346,0.0,30.96,24.77,2.44,97.88
2025-04-15,Alwar,27.553,76.6346,0.0,31.14,28.65,2.55,97.91
2025-04-16,Alwar,27.553,76.6346,0.0,32.32,26.26,2.05,97.78
2025-04-17,Alwar,27.553,76.6346,0.0,33.97,23.55,2.38,97.48
2025-04-18,Alwar,27.553,76.6346,0.0,35.0,21.93,1.37,97.32
2025-04-19,Alwar,27.553,76.6346,0.01,33.62,18.44,2.96,97.39
2025-04-20,Alwar,27.553,76.6346,0.0,34.05,18.66,1.97,97.38
2025-04-21,Alwar,27.553,76.6346,0.0,33.47,8.32,3.02,97.74
2025-04-22,Alwar,27.553,76.6346,0.0,32.19,7.16,2.26,97.85
2025-04-23,Alwar,27.553,76.6346,0.0,31.9,5.97,2.68,97.64
2025-04-24,Alwar,27.553,76.6346,0.0,33.41,6.67,2.32,97.41
2025-04-25,Alwar,27.553,76.6346,0.0,34.1,9.21,2.73,97.44
2025-04-26,Alwar,27.553,76.6346,0.0,34.48,8.9,1.45,97.51
2025-04-27,Alwar,27.553,76.6346,0.0,33.36,17.32,1.56,97.64
2025-04-28,Alwar,27.553,76.6346,0.0,33.63,14.21,2.65,97.48
2025-04-29,Alwar,27.553,76.6346,0.0,31.5,18.84,2.81,97.58
2025-04-30,Alwar,27.553,76.6346,0.0,32.03,25.38,2.93,97.72
2025-05-01,Alwar,27.553,76.6346,0.11,32.53,30.78,3.35,97.82
2025-05-02,Alwar,27.553,76.6346,8.67,29.97,43.8,2.95,97.91
2025-05-03,Alwar,27.553,76.6346,2.13,31.28,44.14,2.66,97.64
2025-05-04,Alwar,27.553,76.6346,0.26,31.4,38.03,3.2,97.44
2025-05-05,Alwar,27.553,76.6346,0.13,31.73,32.43,3.06,97.58
2025-05-06,Alwar,27.553,76.6346,0.77,28.2,45.39,1.86,97.65
2025-05-07,Alwar,27.553,76.6346,0.08,30.67,40.73,2.55,97.53
2025-05-08,Alwar,27.553,76.6346,0.98,28.64,52.48,2.53,97.65
2025-05-09,Alwar,27.553,76.6346,0.83,31.02,42.6,2.06,97.71
2025-05-10,Alwar,27.553,76.6346,0.73,32.79,39.93,1.2,97.63
2025-05-11,Alwar,27.553,76.6346,0.02,33.61,37.4,1.91,97.52
2025-05-12,Alwar,27.553,76.6346,0.23,34.45,29.42,1.67,97.45
2025-05-13,Alwar,27.553,76.6346,1.19,35.09,35.88,3.36,97.47
2025-05-14,Alwar,27.553,76.6346,0.01,35.79,28.29,2.97,97.45
2025-05-15,Alwar,27.553,76.6346,0.0,36.7,20.5,1.95,97.42
2025-05-16,Alwar,27.553,76.6346,0.0,37.94,18.29,2.44,97.31
2025-05-17,Alwar,27.553,76.6346,0.04,37.65,22.67,3.7,97.28
2025-05-18,Alwar,27.553,76.6346,0.03,38.62,23.12,3.55,97.25
2025-05-19,Alwar,27.553,76.6346,0.04,37.71,23.59,2.08,97.24
2025-05-20,Alwar,27.553,76.6346,0.0,38.77,21.72,3.16,97.07
2025-05-21,Alwar,27.553,76.6346,0.33,38.83,19.56,1.88,97.09
2025-05-22,Alwar,27.553,76.6346,3.22,34.43,31.5,3.82,97.24
2025-05-23,Alwar,27.553,76.6346,0.0,34.78,34.45,4.14,97.07
2025-05-24,Alwar,27.553,76.6346,0.0,35.81,31.03,4.44,97.05
2025-05-25,Alwar,27.553,76.6346,20.91,32.03,51.35,3.65,97.38
2025-05-26,Alwar,27.553,76.6346,0.09,32.56,47.82,3.16,97.26
2025-05-27,Alwar,27.553,76.6346,0.0,33.33,42.32,1.97,97.04
2025-05-28,Alwar,27.553,76.6346,0.0,34.45,44.39,2.05,96.91
2025-05-29,Alwar,27.553,76.6346,0.13,34.88,42.2,1.86,96.74
2025-05-30,Alwar,27.553,76.6346,0.3,34.48,41.76,2.19,96.66
2025-05-31,Alwar,27.553,76.6346,0.81,34.73,30.85,2.17,96.86
2025-06-01,Alwar,27.553,76.6346,3.99,33.72,38.52,3.53,97.01
2025-06-02,Alwar,27.553,76.6346,1.97,32.16,46.8,2.63,97.0
2025-06-03,Alwar,27.553,76.6346,0.63,31.69,46.06,2.12,97.23
2025-06-04,Alwar,27.553,76.6346,0.09,32.1,39.71,2.42,97.48
2025-06-05,Alwar,27.553,76.6346,0.09,32.8,37.05,1.3,97.74
2025-06-06,Alwar,27.553,76.6346,0.93,34.14,34.46,1.79,97.65
2025-06-07,Alwar,27.553,76.6346,0.0,35.91,30.57,1.86,97.46
2025-06-08,Alwar,27.553,76.6346,0.0,37.7,25.37,2.0,97.3
2025-06-09,Alwar,27.553,76.6346,0.0,38.1,19.25,3.73,97.16
2025-06-10,Alwar,27.553,76.6346,0.0,38.34,18.24,3.73,97.07
2025-06-11,Alwar,27.553,76.6346,0.0,38.68,19.49,3.23,97.08
2025-06-12,Alwar,27.553,76.6346,0.0,38.9,21.77,2.04,97.07
2025-06-13,Alwar,27.553,76.6346,0.0,39.01,28.31,2.93,97.06
2025-06-14,Alwar,27.553,76.6346,2.27,38.25,27.8,2.26,96.97
2025-06-15,Alwar,27.553,76.6346,0.78,36.69,36.21,2.95,96.88
2025-06-16,Alwar,27.553,76.6346,9.41,33.62,53.64,3.18,96.91
2025-06-17,Alwar,27.553,76.6346,10.38,32.15,61.04,2.26,97.01
2025-06-18,Alwar,27.553,76.6346,16.62,29.97,70.32,2.69,96.88
2025-06-19,Alwar,27.553,76.6346,1.85,29.86,72.57,4.31,96.73
2025-06-20,Alwar,27.553,76.6346,13.34,29.89,75.47,2.21,96.96
2025-06-21,Alwar,27.553,76.6346,0.83,32.28,63.8,2.52,97.09
2025-06-22,Alwar,27.553,76.6346,4.82,32.93,59.49,1.84,97.0
2025-06-23,Alwar,27.553,76.6346,5.95,32.66,60.5,1.62,96.8
2025-06-24,Alwar,27.553,76.6346,3.16,33.18,58.86,1.41,96.76
2025-06-25,Alwar,27.553,76.6346,1.42,32.87,60.62,3.11,96.99
2025-06-26,Alwar,27.553,76.6346,2.67,32.89,59.61,3.4,97.17
2025-06-27,Alwar,27.553,76.6346,7.84,32.3,62.45,2.97,97.08
2025-06-28,Alwar,27.553,76.6346,5.94,32.32,62.67,2.37,96.99
2025-06-29,Alwar,27.553,76.6346,18.81,31.43,67.63,2.17,96.81
2025-06-30,Alwar,27.553,76.6346,33.14,29.15,80.41,2.44,96.83
2025-07-01,Alwar,27.553,76.6346,7.06,29.84,73.48,2.6,96.98
2025-07-02,Alwar,27.553,76.6346,13.71,29.9,75.65,2.58,96.96
2025-07-03,Alwar,27.553,76.6346,2.87,30.29,75.82,3.05,97.02
2025-07-04,Alwar,27.553,76.6346,12.74,30.73,75.23,2.1,97.05
2025-07-05,Alwar,27.553,76.6346,4.31,31.42,72.24,1.6,96.98
2025-07-06,Alwar,27.553,76.6346,11.81,30.69,77.23,1.31,96.92
2025-07-07,Alwar,27.553,76.6346,0.53,31.03,76.3,1.89,96.97
2025-07-08,Alwar,27.553,76.6346,2.11,29.66,77.75,1.94,97.06
2025-07-09,Alwar,27.553,76.6346,10.32,30.75,73.14,2.1,97.1
2025-07-10,Alwar,27.553,76.6346,27.94,28.17,86.24,1.29,97.28
2025-07-11,Alwar,27.553,76.6346,2.71,29.23,78.14,1.09,97.28
2025-07-12,Alwar,27.553,76.6346,3.61,29.63,76.57,1.31,97.26
2025-07-13,Alwar,27.553,76.6346,10.53,29.04,80.21,2.45,97.18
2025-07-14,Alwar,27.553,76.6346,3.98,28.18,85.41,4.2,96.93
2025-07-15,Alwar,27.553,76.6346,8.94,28.89,82.59,3.13,96.84
2025-07-16,Alwar,27.553,76.6346,5.11,28.3,83.67,2.74,97.15
2025-07-17,Alwar,27.553,76.6346,2.84,28.44,83.14,2.54,97.29
2025-07-18,Alwar,27.553,76.6346,12.96,27.76,84.57,4.54,97.05
2025-07-19,Alwar,27.553,76.6346,1.88,28.54,82.22,4.03,96.85
2025-07-20,Alwar,27.553,76.6346,0.01,29.48,77.19,2.5,96.96
2025-07-21,Alwar,27.553,76.6346,0.0,29.1,80.83,1.18,97.19
2025-07-22,Alwar,27.553,76.6346,6.61,29.28,81.47,1.32,97.08
2025-07-23,Alwar,27.553,76.6346,14.33,29.75,81.62,2.16,96.81
2025-07-24,Alwar,27.553,76.6346,2.63,30.41,75.81,2.35,96.69
2025-07-25,Alwar,27.553,76.6346,13.17,30.93,74.66,2.09,96.7
2025-07-26,Alwar,27.553,76.6346,2.46,30.31,77.89,1.07,96.78
2025-07-27,Alwar,27.553,76.6346,0.4,30.42,76.55,2.04,96.73
2025-07-28,Alwar,27.553,76.6346,12.48,30.03,81.4,1.18,96.75
2025-07-29,Alwar,27.553,76.6346,9.3,28.92,85.49,1.79,96.82
2025-07-30,Alwar,27.553,76.6346,11.07,28.52,86.05,1.94,96.87
2025-07-31,Alwar,27.553,76.6346,6.24,28.81,85.65,1.9,96.98
2025-08-01,Alwar,27.553,76.6346,13.43,28.37,84.33,2.32,97.15
2025-08-02,Alwar,27.553,76.6346,0.9,29.23,80.84,2.5,97.19
2025-08-03,Alwar,27.553,76.6346,6.03,28.91,81.68,2.86,97.33
2025-08-04,Alwar,27.553,76.6346,2.56,28.83,81.84,2.76,97.41
2025-08-05,Alwar,27.553,76.6346,5.2,28.51,82.49,2.94,97.43
2025-08-06,Alwar,27.553,76.6346,0.09,28.5,78.07,1.96,97.49
2025-08-07,Alwar,27.553,76.6346,0.01,29.37,75.39,3.03,97.39
2025-08-08,Alwar,27.553,76.6346,9.62,29.66,73.72,2.77,97.45
2025-08-09,Alwar,27.553,76.6346,13.85,29.0,77.58,2.19,97.64
2025-08-10,Alwar,27.553,76.6346,10.97,29.02,79.36,1.84,97.51
2025-08-11,Alwar,27.553,76.6346,1.92,29.44,78.29,2.41,97.42
2025-08-12,Alwar,27.553,76.6346,2.28,29.59,77.54,2.01,97.33
2025-08-13,Alwar,27.553,76.6346,4.51,27.84,83.62,1.88,97.29
2025-08-14,Alwar,27.553,76.6346,22.37,27.2,89.92,1.74,97.52
2025-08-15,Alwar,27.553,76.6346,1.31,28.03,83.01,1.46,97.41
2025-08-16,Alwar,27.553,76.6346,0.06,28.67,81.94,1.87,97.25
2025-08-17,Alwar,27.553,76.6346,0.9,28.69,84.1,2.24,97.35
2025-08-18,Alwar,27.553,76.6346,0.12,28.35,85.53,2.64,97.49
2025-08-19,Alwar,27.553,76.6346,0.93,28.86,82.08,2.44,97.37
2025-08-20,Alwar,27.553,76.6346,1.28,28.72,81.83,2.7,97.3
2025-08-21,Alwar,27.553,76.6346,7.69,28.27,84.13,1.97,97.29
2025-08-22,Alwar,27.553,76.6346,4.37,29.62,77.85,1.08,97.07
2025-08-23,Alwar,27.553,76.6346,18.47,28.58,84.14,1.36,97.1
2025-08-24,Alwar,27.553,76.6346,5.44,28.49,84.35,1.75,97.15
2025-08-25,Alwar,27.553,76.6346,19.67,27.6,89.07,1.79,97.06
2025-08-26,Alwar,27.553,76.6346,3.9,27.87,87.07,2.56,97.31
2025-08-27,Alwar,27.553,76.6346,8.42,28.39,85.89,1.6,97.36
2025-08-28,Alwar,27.553,76.6346,1.95,28.04,86.93,1.72,97.32
2025-08-29,Alwar,27.553,76.6346,2.77,27.85,87.47,2.56,97.43
2025-08-30,Alwar,27.553,76.6346,20.93,27.96,87.81,2.28,97.56
2025-08-31,Alwar,27.553,76.6346,18.38,27.51,90.3,1.96,97.35
2025-09-01,Alwar,27.553,76.6346,33.74,26.88,88.91,2.52,97.03
2025-09-02,Alwar,27.553,76.6346,24.2,27.1,88.01,1.82,97.14
2025-09-03,Alwar,27.553,76.6346,25.45,26.65,89.72,2.07,97.45
2025-09-04,Alwar,27.553,76.6346,25.04,26.91,89.26,2.13,97.48
2025-09-05,Alwar,27.553,76.6346,42.43,26.93,91.3,3.91,97.41
2025-09-06,Alwar,27.553,76.6346,5.14,27.28,89.24,3.48,97.5
2025-09-07,Alwar,27.553,76.6346,4.19,27.22,87.79,2.32,97.54
2025-09-08,Alwar,27.553,76.6346,2.99,27.1,86.03,1.76,97.68
2025-09-09,Alwar,27.553,76.6346,0.01,27.94,81.84,1.64,97.83
2025-09-10,Alwar,27.553,76.6346,0.0,27.44,82.99,2.92,97.74
2025-09-11,Alwar,27.553,76.6346,0.0,26.88,82.53,2.81,97.69
2025-09-12,Alwar,27.553,76.6346,0.0,27.45,81.17,2.08,97.83
2025-09-13,Alwar,27.553,76.6346,0.0,27.88,76.63,1.46,97.84
2025-09-14,Alwar,27.553,76.6346,0.01,28.58,78.16,1.4,97.76
2025-09-15,Alwar,27.553,76.6346,0.19,28.11,79.93,2.0,97.58
2025-09-16,Alwar,27.553,76.6346,0.51,28.19,80.25,1.28,97.6
2025-09-17,Alwar,27.553,76.6346,12.81,28.09,83.51,1.37,97.63
2025-09-18,Alwar,27.553,76.6346,3.59,28.34,81.24,0.76,97.65
2025-09-19,Alwar,27.553,76.6346,0.11,29.05,73.73,1.02,97.72
2025-09-20,Alwar,27.553,76.6346,0.1,28.32,73.74,1.67,97.69
2025-09-21,Alwar,27.553,76.6346,0.0,28.15,68.55,1.72,97.62
2025-09-22,Alwar,27.553,76.6346,0.0,27.01,68.14,1.83,97.66
2025-09-23,Alwar,27.553,76.6346,0.0,27.12,70.32,2.14,97.61
2025-09-24,Alwar,27.553,76.6346,0.0,27.64,71.26,2.35,97.5
2025-09-25,Alwar,27.553,76.6346,0.0,27.71,67.31,1.97,97.56
2025-09-26,Alwar,27.553,76.6346,0.0,27.46,66.38,1.82,97.69
2025-09-27,Alwar,27.553,76.6346,0.05,27.7,78.04,1.55,97.86
2025-09-28,Alwar,27.553,76.6346,0.0,27.36,85.25,2.37,97.77
2025-09-29,Alwar,27.553,76.6346,0.05,27.55,84.14,2.04,97.62
2025-09-30,Alwar,27.553,76.6346,9.28,26.01,91.82,1.32,97.49
2025-10-01,Alwar,27.553,76.6346,1.57,26.14,83.91,1.16,97.51
2025-10-02,Alwar,27.553,76.6346,1.05,26.31,82.51,1.45,97.8
2025-10-03,Alwar,27.553,76.6346,0.0,26.08,85.3,1.66,98.07
2025-10-04,Alwar,27.553,76.6346,0.0,27.72,73.77,1.14,97.88
2025-10-05,Alwar,27.553,76.6346,0.72,27.21,75.26,1.87,97.81
2025-10-06,Alwar,27.553,76.6346,18.73,25.59,83.0,1.45,97.96
2025-10-07,Alwar,27.553,76.6346,14.0,24.71,80.61,1.69,98.0
2025-10-08,Alwar,27.553,76.6346,0.01,22.45,77.41,1.44,98.24
2025-10-09,Alwar,27.553,76.6346,0.0,22.54,67.09,1.44,98.39
2025-10-10,Alwar,27.553,76.6346,0.0,22.54,64.06,1.15,98.27
2025-10-11,Alwar,27.553,76.6346,0.0,23.11,63.13,1.21,98.25
2025-10-12,Alwar,27.553,76.6346,0.0,23.85,62.77,1.14,98.21
2025-10-13,Alwar,27.553,76.6346,0.0,23.42,63.69,1.05,98.31
2025-10-14,Alwar,27.553,76.6346,0.0,23.17,62.78,1.13,98.22
2025-10-15,Alwar,27.553,76.6346,0.0,22.71,63.74,1.25,98.2
2025-10-16,Alwar,27.553,76.6346,0.0,23.34,59.33,0.97,98.19
2025-10-17,Alwar,27.553,76.6346,0.0,24.04,54.98,0.97,98.32
2025-10-18,Alwar,27.553,76.6346,0.0,23.27,60.28,1.13,98.27
2025-10-19,Alwar,27.553,76.6346,0.0,23.26,62.93,1.54,98.2
2025-10-20,Alwar,27.553,76.6346,0.0,23.77,62.52,1.59,98.24
